start,stop,diff
21:03:43.689878,21:03:43.697017,7139
21:03:43.689878,21:03:43.697046,7168
21:03:43.689878,21:03:43.697051,7173
21:03:43.689878,21:03:43.697066,7188
21:03:43.689878,21:03:43.697070,7192
21:03:43.689878,21:03:43.697083,7205
21:03:43.689878,21:03:43.697212,7334
21:03:43.689878,21:03:43.697219,7341
21:03:43.689878,21:03:43.697221,7343
21:03:43.689878,21:03:43.697221,7343
21:03:43.689878,21:03:43.697239,7361
21:03:43.689878,21:03:43.697271,7393
21:03:43.689878,21:03:43.697404,7526
21:03:43.689878,21:03:43.697425,7547
21:03:43.689878,21:03:43.697440,7562
21:03:43.689878,21:03:43.697431,7553
21:03:43.689878,21:03:43.697477,7599
21:03:43.689878,21:03:43.697478,7600
21:03:43.689878,21:03:43.697623,7745
21:03:43.689878,21:03:43.697633,7755
21:03:43.689878,21:03:43.697633,7755
21:03:43.689878,21:03:43.697674,7796
21:03:43.689878,21:03:43.697678,7800
21:03:43.689878,21:03:43.697688,7810
21:03:43.689878,21:03:43.697842,7964
21:03:43.689878,21:03:43.697875,7997
21:03:43.689878,21:03:43.697875,7997
21:03:43.689878,21:03:43.697891,8013
21:03:43.689878,21:03:43.697934,8056
21:03:43.689878,21:03:43.697946,8068
21:03:43.689878,21:03:43.698022,8144
21:03:43.689878,21:03:43.698062,8184
21:03:43.689878,21:03:43.698062,8184
21:03:43.689878,21:03:43.698069,8191
21:03:43.689878,21:03:43.698138,8260
21:03:43.689878,21:03:43.698144,8266
21:03:43.689878,21:03:43.698204,8326
21:03:43.689878,21:03:43.698212,8334
21:03:43.689878,21:03:43.698281,8403
21:03:43.689878,21:03:43.698313,8435
21:03:43.689878,21:03:43.698362,8484
21:03:43.689878,21:03:43.698372,8494
21:03:43.689878,21:03:43.698380,8502
21:03:43.689878,21:03:43.698460,8582
21:03:43.689878,21:03:43.698462,8584
21:03:43.689878,21:03:43.698506,8628
21:03:43.689878,21:03:43.698519,8641
21:03:43.689878,21:03:43.698561,8683
21:03:43.689878,21:03:43.698601,8723
21:03:43.689878,21:03:43.698612,8734
21:03:43.689878,21:03:43.698653,8775
21:03:43.689878,21:03:43.698729,8851
21:03:43.689878,21:03:43.698735,8857
21:03:43.689878,21:03:43.698808,8930
21:03:43.689878,21:03:43.698808,8930
21:03:43.689878,21:03:43.698818,8940
21:03:43.689878,21:03:43.698818,8940
21:03:43.689878,21:03:43.698954,9076
21:03:43.689878,21:03:43.698954,9076
21:03:43.689878,21:03:43.698960,9082
21:03:43.689878,21:03:43.699026,9148
21:03:43.689878,21:03:43.699032,9154
21:03:43.689878,21:03:43.699070,9192
21:03:43.689878,21:03:43.699074,9196
21:03:43.689878,21:03:43.699174,9296
21:03:43.689878,21:03:43.699174,9296
21:03:43.689878,21:03:43.699183,9305
21:03:43.689878,21:03:43.699220,9342
21:03:43.689878,21:03:43.699227,9349
21:03:43.689878,21:03:43.699275,9397
21:03:43.689878,21:03:43.699281,9403
21:03:43.689878,21:03:43.699304,9426
21:03:43.689878,21:03:43.699363,9485
21:03:43.689878,21:03:43.699376,9498
21:03:43.689878,21:03:43.699414,9536
21:03:43.689878,21:03:43.699415,9537
21:03:43.689878,21:03:43.699414,9536
21:03:43.689878,21:03:43.699479,9601
21:03:43.689878,21:03:43.699529,9651
21:03:43.689878,21:03:43.699574,9696
21:03:43.689878,21:03:43.699583,9705
21:03:43.689878,21:03:43.699602,9724
21:03:43.689878,21:03:43.699618,9740
21:03:43.689878,21:03:43.699623,9745
21:03:43.689878,21:03:43.699635,9757
21:03:43.689878,21:03:43.699684,9806
21:03:43.689878,21:03:43.699749,9871
21:03:43.689878,21:03:43.699810,9932
21:03:43.689878,21:03:43.699832,9954
21:03:43.689878,21:03:43.699832,9954
21:03:43.689878,21:03:43.699832,9954
21:03:43.689878,21:03:43.699832,9954
21:03:43.689878,21:03:43.699904,10026
21:03:43.689878,21:03:43.699921,10043
21:03:43.689878,21:03:43.700013,10135
21:03:43.689878,21:03:43.700043,10165
21:03:43.689878,21:03:43.700043,10165
21:03:43.689878,21:03:43.700145,10267
21:03:43.689878,21:03:43.700148,10270
21:03:43.689878,21:03:43.700171,10293
21:03:43.689878,21:03:43.700254,10376
21:03:43.689878,21:03:43.700253,10375
21:03:43.689878,21:03:43.700278,10400
21:03:43.689878,21:03:43.700311,10433
21:03:43.689878,21:03:43.700381,10503
21:03:43.689878,21:03:43.700383,10505
21:03:43.689878,21:03:43.700476,10598
21:03:43.689878,21:03:43.700482,10604
21:03:43.689878,21:03:43.700504,10626
21:03:43.689878,21:03:43.700504,10626
21:03:43.689878,21:03:43.700549,10671
21:03:43.689878,21:03:43.700610,10732
21:03:43.689878,21:03:43.700618,10740
21:03:43.689878,21:03:43.700688,10810
21:03:43.689878,21:03:43.700703,10825
21:03:43.689878,21:03:43.700731,10853
21:03:43.689878,21:03:43.700800,10922
21:03:43.689878,21:03:43.700891,11013
21:03:43.689878,21:03:43.700943,11065
21:03:43.689878,21:03:43.700943,11065
21:03:43.689878,21:03:43.700974,11096
21:03:43.689878,21:03:43.701047,11169
21:03:43.689878,21:03:43.701074,11196
21:03:43.689878,21:03:43.701098,11220
21:03:43.689878,21:03:43.701126,11248
21:03:43.689878,21:03:43.701166,11288
21:03:43.689878,21:03:43.701166,11288
21:03:43.689878,21:03:43.701187,11309
21:03:43.689878,21:03:43.701281,11403
21:03:43.689878,21:03:43.701281,11403
21:03:43.689878,21:03:43.701311,11433
21:03:43.689878,21:03:43.701386,11508
21:03:43.689878,21:03:43.701386,11508
21:03:43.689878,21:03:43.701402,11524
21:03:43.689878,21:03:43.701404,11526
21:03:43.689878,21:03:43.701511,11633
21:03:43.689878,21:03:43.701520,11642
21:03:43.689878,21:03:43.701520,11642
21:03:43.689878,21:03:43.701614,11736
21:03:43.689878,21:03:43.701626,11748
21:03:43.689878,21:03:43.701625,11747
21:03:43.689878,21:03:43.701680,11802
21:03:43.689878,21:03:43.701731,11853
21:03:43.689878,21:03:43.701762,11884
21:03:43.689878,21:03:43.701762,11884
21:03:43.689878,21:03:43.701833,11955
21:03:43.689878,21:03:43.701849,11971
21:03:43.689878,21:03:43.701867,11989
21:03:43.689878,21:03:43.701934,12056
21:03:43.689878,21:03:43.701989,12111
21:03:43.689878,21:03:43.702031,12153
21:03:43.689878,21:03:43.702031,12153
21:03:43.689878,21:03:43.702095,12217
21:03:43.689878,21:03:43.702095,12217
21:03:43.689878,21:03:43.702132,12254
21:03:43.689878,21:03:43.702185,12307
21:03:43.689878,21:03:43.702318,12440
21:03:43.689878,21:03:43.702318,12440
21:03:43.689878,21:03:43.702339,12461
21:03:43.689878,21:03:43.702350,12472
21:03:43.689878,21:03:43.702350,12472
21:03:43.689878,21:03:43.702404,12526
21:03:43.689878,21:03:43.702404,12526
21:03:43.689878,21:03:43.702582,12704
21:03:43.689878,21:03:43.702582,12704
21:03:43.689878,21:03:43.702607,12729
21:03:43.689878,21:03:43.702614,12736
21:03:43.689878,21:03:43.702667,12789
21:03:43.689878,21:03:43.702667,12789
21:03:43.689878,21:03:43.702849,12971
21:03:43.689878,21:03:43.702849,12971
21:03:43.689878,21:03:43.702866,12988
21:03:43.689878,21:03:43.702866,12988
21:03:43.689878,21:03:43.702922,13044
21:03:43.689878,21:03:43.702922,13044
21:03:43.689878,21:03:43.702988,13110
21:03:43.689878,21:03:43.703124,13246
21:03:43.689878,21:03:43.703124,13246
21:03:43.689878,21:03:43.703125,13247
21:03:43.689878,21:03:43.703131,13253
21:03:43.689878,21:03:43.703186,13308
21:03:43.689878,21:03:43.703186,13308
21:03:43.689878,21:03:43.703303,13425
21:03:43.689878,21:03:43.703377,13499
21:03:43.689878,21:03:43.703377,13499
21:03:43.689878,21:03:43.703392,13514
21:03:43.689878,21:03:43.703392,13514
21:03:43.689878,21:03:43.703445,13567
21:03:43.689878,21:03:43.703445,13567
21:03:43.689878,21:03:43.703629,13751
21:03:43.689878,21:03:43.703634,13756
21:03:43.689878,21:03:43.703634,13756
21:03:43.689878,21:03:43.703660,13782
21:03:43.689878,21:03:43.703660,13782
21:03:43.689878,21:03:43.703704,13826
21:03:43.689878,21:03:43.703711,13833
21:03:43.689878,21:03:43.703891,14013
21:03:43.689878,21:03:43.703891,14013
21:03:43.689878,21:03:43.703931,14053
21:03:43.689878,21:03:43.703931,14053
21:03:43.689878,21:03:43.703942,14064
21:03:43.689878,21:03:43.703960,14082
21:03:43.689878,21:03:43.703960,14082
21:03:43.689878,21:03:43.704168,14290
21:03:43.689878,21:03:43.704168,14290
21:03:43.689878,21:03:43.704238,14360
21:03:43.689878,21:03:43.704247,14369
21:03:43.689878,21:03:43.704275,14397
21:03:43.689878,21:03:43.704417,14539
21:03:43.689878,21:03:43.704417,14539
21:03:43.689878,21:03:43.704469,14591
21:03:43.689878,21:03:43.704492,14614
21:03:43.689878,21:03:43.704492,14614
21:03:43.689878,21:03:43.704507,14629
21:03:43.689878,21:03:43.704569,14691
21:03:43.689878,21:03:43.704675,14797
21:03:43.689878,21:03:43.704681,14803
21:03:43.689878,21:03:43.704741,14863
21:03:43.689878,21:03:43.704773,14895
21:03:43.689878,21:03:43.704773,14895
21:03:43.689878,21:03:43.704798,14920
21:03:43.689878,21:03:43.704881,15003
21:03:43.689878,21:03:43.704934,15056
21:03:43.689878,21:03:43.704934,15056
21:03:43.689878,21:03:43.705012,15134
21:03:43.689878,21:03:43.705037,15159
21:03:43.689878,21:03:43.705037,15159
21:03:43.689878,21:03:43.705189,15311
21:03:43.689878,21:03:43.705205,15327
21:03:43.689878,21:03:43.705302,15424
21:03:43.689878,21:03:43.705305,15427
21:03:43.689878,21:03:43.705307,15429
21:03:43.689878,21:03:43.705440,15562
21:03:43.689878,21:03:43.705469,15591
21:03:43.689878,21:03:43.705495,15617
21:03:43.689878,21:03:43.705568,15690
21:03:43.689878,21:03:43.705581,15703
21:03:43.689878,21:03:43.705674,15796
21:03:43.689878,21:03:43.705743,15865
21:03:43.689878,21:03:43.705784,15906
21:03:43.689878,21:03:43.705806,15928
21:03:43.689878,21:03:43.705849,15971
21:03:43.689878,21:03:43.705851,15973
21:03:43.689878,21:03:43.705880,16002
21:03:43.689878,21:03:43.705987,16109
21:03:43.689878,21:03:43.706093,16215
21:03:43.689878,21:03:43.706139,16261
21:03:43.689878,21:03:43.706144,16266
21:03:43.689878,21:03:43.706321,16443
21:03:43.689878,21:03:43.706395,16517
21:03:43.689878,21:03:43.706417,16539
21:03:43.689878,21:03:43.706570,16692
21:03:43.689878,21:03:43.706575,16697
21:03:43.689878,21:03:43.706721,16843
21:03:43.689878,21:03:43.706739,16861
21:03:43.689878,21:03:43.706807,16929
21:03:43.689878,21:03:43.707032,17154
21:03:43.689878,21:03:43.707086,17208
21:03:43.689878,21:03:43.707315,17437
21:03:43.689878,21:03:43.707343,17465
21:03:43.689878,21:03:43.707397,17519
21:03:43.689878,21:03:43.707594,17716
21:03:43.689878,21:03:43.707658,17780
21:03:43.689878,21:03:43.707683,17805
21:03:43.689878,21:03:43.707827,17949
21:03:43.689878,21:03:43.707887,18009
21:03:43.689878,21:03:43.707985,18107
21:03:43.689878,21:03:43.708145,18267
21:03:43.689878,21:03:43.708265,18387
21:03:43.689878,21:03:43.708455,18577
21:03:43.689878,21:03:43.708709,18831
21:03:43.689878,21:03:43.708997,19119
21:03:43.689878,21:03:43.712016,22138
21:03:43.689878,21:03:43.720615,30737
21:03:43.689878,21:03:43.720691,30813
21:03:43.689878,21:03:43.720839,30961
21:03:43.689878,21:03:43.720954,31076
21:03:43.689878,21:03:43.720971,31093
21:03:43.689878,21:03:43.721048,31170
21:03:43.689878,21:03:43.721169,31291
21:03:43.689878,21:03:43.721271,31393
21:03:43.689878,21:03:43.721314,31436
21:03:43.689878,21:03:43.721382,31504
21:03:43.689878,21:03:43.721535,31657
21:03:43.689878,21:03:43.721535,31657
21:03:43.689878,21:03:43.721729,31851
21:03:43.689878,21:03:43.721774,31896
21:03:43.689878,21:03:43.721826,31948
21:03:43.689878,21:03:43.721849,31971
21:03:43.689878,21:03:43.722066,32188
21:03:43.689878,21:03:43.722084,32206
21:03:43.689878,21:03:43.722135,32257
21:03:43.689878,21:03:43.722135,32257
21:03:43.689878,21:03:43.722369,32491
21:03:43.689878,21:03:43.722453,32575
21:03:43.689878,21:03:43.722471,32593
21:03:43.689878,21:03:43.722471,32593
21:03:43.689878,21:03:43.722520,32642
21:03:43.689878,21:03:43.722690,32812
21:03:43.689878,21:03:43.722732,32854
21:03:43.689878,21:03:43.722732,32854
21:03:43.689878,21:03:43.722777,32899
21:03:43.689878,21:03:43.722777,32899
21:03:43.689878,21:03:43.722883,33005
21:03:43.689878,21:03:43.723001,33123
21:03:43.689878,21:03:43.723056,33178
21:03:43.689878,21:03:43.723075,33197
21:03:43.689878,21:03:43.723113,33235
21:03:43.689878,21:03:43.723349,33471
21:03:43.689878,21:03:43.723391,33513
21:03:43.689878,21:03:43.723489,33611
21:03:43.689878,21:03:43.723532,33654
21:03:43.689878,21:03:43.723631,33753
21:03:43.689878,21:03:43.723672,33794
21:03:43.689878,21:03:43.723707,33829
21:03:43.689878,21:03:43.723825,33947
21:03:43.689878,21:03:43.723891,34013
21:03:43.689878,21:03:43.723981,34103
21:03:43.689878,21:03:43.724045,34167
21:03:43.689878,21:03:43.724248,34370
21:03:43.689878,21:03:43.724250,34372
21:03:43.689878,21:03:43.724376,34498
21:03:43.689878,21:03:43.724452,34574
21:03:43.689878,21:03:43.724590,34712
21:03:43.689878,21:03:43.724993,35115
21:03:43.689878,21:03:43.725376,35498
21:03:43.689878,21:03:43.728212,38334
21:03:43.689878,21:03:43.728636,38758
21:03:43.689878,21:03:43.729015,39137
21:03:43.689878,21:03:43.729223,39345
21:03:43.689878,21:03:43.729314,39436
21:03:43.689878,21:03:43.729570,39692
21:03:43.689878,21:03:43.729710,39832
21:03:43.689878,21:03:43.729854,39976
21:03:43.689878,21:03:43.729992,40114
21:03:43.837756,21:03:43.843479,5723
21:03:43.837756,21:03:43.843479,5723
21:03:43.837756,21:03:43.843502,5746
21:03:43.837756,21:03:43.843649,5893
21:03:43.837756,21:03:43.843649,5893
21:03:43.837756,21:03:43.843650,5894
21:03:43.837756,21:03:43.843782,6026
21:03:43.837756,21:03:43.843782,6026
21:03:43.837756,21:03:43.843785,6029
21:03:43.837756,21:03:43.843907,6151
21:03:43.837756,21:03:43.843907,6151
21:03:43.837756,21:03:43.843907,6151
21:03:43.837756,21:03:43.843946,6190
21:03:43.837756,21:03:43.844024,6268
21:03:43.837756,21:03:43.844028,6272
21:03:43.837756,21:03:43.844028,6272
21:03:43.837756,21:03:43.844086,6330
21:03:43.837756,21:03:43.844154,6398
21:03:43.837756,21:03:43.844165,6409
21:03:43.837756,21:03:43.844165,6409
21:03:43.837756,21:03:43.844234,6478
21:03:43.837756,21:03:43.844269,6513
21:03:43.837756,21:03:43.844285,6529
21:03:43.837756,21:03:43.844285,6529
21:03:43.837756,21:03:43.844364,6608
21:03:43.837756,21:03:43.844379,6623
21:03:43.837756,21:03:43.844406,6650
21:03:43.837756,21:03:43.844491,6735
21:03:43.837756,21:03:43.844495,6739
21:03:43.837756,21:03:43.844507,6751
21:03:43.837756,21:03:43.844518,6762
21:03:43.837756,21:03:43.844601,6845
21:03:43.837756,21:03:43.844616,6860
21:03:43.837756,21:03:43.844624,6868
21:03:43.837756,21:03:43.844624,6868
21:03:43.837756,21:03:43.844709,6953
21:03:43.837756,21:03:43.844735,6979
21:03:43.837756,21:03:43.844744,6988
21:03:43.837756,21:03:43.844744,6988
21:03:43.837756,21:03:43.844848,7092
21:03:43.837756,21:03:43.844868,7112
21:03:43.837756,21:03:43.844868,7112
21:03:43.837756,21:03:43.844940,7184
21:03:43.837756,21:03:43.844960,7204
21:03:43.837756,21:03:43.844987,7231
21:03:43.837756,21:03:43.845056,7300
21:03:43.837756,21:03:43.845070,7314
21:03:43.837756,21:03:43.845105,7349
21:03:43.837756,21:03:43.845138,7382
21:03:43.837756,21:03:43.845166,7410
21:03:43.837756,21:03:43.845183,7427
21:03:43.837756,21:03:43.845224,7468
21:03:43.837756,21:03:43.845254,7498
21:03:43.837756,21:03:43.845283,7527
21:03:43.837756,21:03:43.845302,7546
21:03:43.837756,21:03:43.845348,7592
21:03:43.837756,21:03:43.845366,7610
21:03:43.837756,21:03:43.845407,7651
21:03:43.837756,21:03:43.845426,7670
21:03:43.837756,21:03:43.845464,7708
21:03:43.837756,21:03:43.845467,7711
21:03:43.837756,21:03:43.845529,7773
21:03:43.837756,21:03:43.845552,7796
21:03:43.837756,21:03:43.845577,7821
21:03:43.837756,21:03:43.845577,7821
21:03:43.837756,21:03:43.845643,7887
21:03:43.837756,21:03:43.845666,7910
21:03:43.837756,21:03:43.845693,7937
21:03:43.837756,21:03:43.845693,7937
21:03:43.837756,21:03:43.845753,7997
21:03:43.837756,21:03:43.845779,8023
21:03:43.837756,21:03:43.845806,8050
21:03:43.837756,21:03:43.845806,8050
21:03:43.837756,21:03:43.845862,8106
21:03:43.837756,21:03:43.845914,8158
21:03:43.837756,21:03:43.845930,8174
21:03:43.837756,21:03:43.845930,8174
21:03:43.837756,21:03:43.845973,8217
21:03:43.837756,21:03:43.846017,8261
21:03:43.837756,21:03:43.846031,8275
21:03:43.837756,21:03:43.846074,8318
21:03:43.837756,21:03:43.846117,8361
21:03:43.837756,21:03:43.846138,8382
21:03:43.837756,21:03:43.846174,8418
21:03:43.837756,21:03:43.846220,8464
21:03:43.837756,21:03:43.846247,8491
21:03:43.837756,21:03:43.846268,8512
21:03:43.837756,21:03:43.846315,8559
21:03:43.837756,21:03:43.846358,8602
21:03:43.837756,21:03:43.846379,8623
21:03:43.837756,21:03:43.846410,8654
21:03:43.837756,21:03:43.846486,8730
21:03:43.837756,21:03:43.846493,8737
21:03:43.837756,21:03:43.846502,8746
21:03:43.837756,21:03:43.846585,8829
21:03:43.837756,21:03:43.846590,8834
21:03:43.837756,21:03:43.846637,8881
21:03:43.837756,21:03:43.846688,8932
21:03:43.837756,21:03:43.846715,8959
21:03:43.837756,21:03:43.846754,8998
21:03:43.837756,21:03:43.846791,9035
21:03:43.837756,21:03:43.846830,9074
21:03:43.837756,21:03:43.846855,9099
21:03:43.837756,21:03:43.846890,9134
21:03:43.837756,21:03:43.846946,9190
21:03:43.837756,21:03:43.846970,9214
21:03:43.837756,21:03:43.846993,9237
21:03:43.837756,21:03:43.847051,9295
21:03:43.837756,21:03:43.847057,9301
21:03:43.837756,21:03:43.847081,9325
21:03:43.837756,21:03:43.847100,9344
21:03:43.837756,21:03:43.847171,9415
21:03:43.837756,21:03:43.847176,9420
21:03:43.837756,21:03:43.847183,9427
21:03:43.837756,21:03:43.847196,9440
21:03:43.837756,21:03:43.847285,9529
21:03:43.837756,21:03:43.847310,9554
21:03:43.837756,21:03:43.847385,9629
21:03:43.837756,21:03:43.847393,9637
21:03:43.837756,21:03:43.847405,9649
21:03:43.837756,21:03:43.847418,9662
21:03:43.837756,21:03:43.847488,9732
21:03:43.837756,21:03:43.847509,9753
21:03:43.837756,21:03:43.847524,9768
21:03:43.837756,21:03:43.847536,9780
21:03:43.837756,21:03:43.847595,9839
21:03:43.837756,21:03:43.847622,9866
21:03:43.837756,21:03:43.847636,9880
21:03:43.837756,21:03:43.847651,9895
21:03:43.837756,21:03:43.847709,9953
21:03:43.837756,21:03:43.847731,9975
21:03:43.837756,21:03:43.847740,9984
21:03:43.837756,21:03:43.847763,10007
21:03:43.837756,21:03:43.847823,10067
21:03:43.837756,21:03:43.847847,10091
21:03:43.837756,21:03:43.847860,10104
21:03:43.837756,21:03:43.847874,10118
21:03:43.837756,21:03:43.847936,10180
21:03:43.837756,21:03:43.847945,10189
21:03:43.837756,21:03:43.847967,10211
21:03:43.837756,21:03:43.847986,10230
21:03:43.837756,21:03:43.848047,10291
21:03:43.837756,21:03:43.848063,10307
21:03:43.837756,21:03:43.848075,10319
21:03:43.837756,21:03:43.848113,10357
21:03:43.837756,21:03:43.848176,10420
21:03:43.837756,21:03:43.848191,10435
21:03:43.837756,21:03:43.848204,10448
21:03:43.837756,21:03:43.848225,10469
21:03:43.837756,21:03:43.848286,10530
21:03:43.837756,21:03:43.848296,10540
21:03:43.837756,21:03:43.848314,10558
21:03:43.837756,21:03:43.848334,10578
21:03:43.837756,21:03:43.848396,10640
21:03:43.837756,21:03:43.848422,10666
21:03:43.837756,21:03:43.848514,10758
21:03:43.837756,21:03:43.848530,10774
21:03:43.837756,21:03:43.848557,10801
21:03:43.837756,21:03:43.848627,10871
21:03:43.837756,21:03:43.848635,10879
21:03:43.837756,21:03:43.848672,10916
21:03:43.837756,21:03:43.848693,10937
21:03:43.837756,21:03:43.848737,10981
21:03:43.837756,21:03:43.848742,10986
21:03:43.837756,21:03:43.848809,11053
21:03:43.837756,21:03:43.848837,11081
21:03:43.837756,21:03:43.848854,11098
21:03:43.837756,21:03:43.848864,11108
21:03:43.837756,21:03:43.848866,11110
21:03:43.837756,21:03:43.848867,11111
21:03:43.837756,21:03:43.848940,11184
21:03:43.837756,21:03:43.848965,11209
21:03:43.837756,21:03:43.848977,11221
21:03:43.837756,21:03:43.848976,11220
21:03:43.837756,21:03:43.848981,11225
21:03:43.837756,21:03:43.849044,11288
21:03:43.837756,21:03:43.849078,11322
21:03:43.837756,21:03:43.849084,11328
21:03:43.837756,21:03:43.849087,11331
21:03:43.837756,21:03:43.849087,11331
21:03:43.837756,21:03:43.849158,11402
21:03:43.837756,21:03:43.849158,11402
21:03:43.837756,21:03:43.849185,11429
21:03:43.837756,21:03:43.849191,11435
21:03:43.837756,21:03:43.849191,11435
21:03:43.837756,21:03:43.849192,11436
21:03:43.837756,21:03:43.849262,11506
21:03:43.837756,21:03:43.849270,11514
21:03:43.837756,21:03:43.849270,11514
21:03:43.837756,21:03:43.849289,11533
21:03:43.837756,21:03:43.849294,11538
21:03:43.837756,21:03:43.849294,11538
21:03:43.837756,21:03:43.849306,11550
